BoM_Item_ID,Parent_Model_ID,Hausa_Model_Name,Component_Name,Quantity,Unit_of_Measure,Category_Key,SubCategory_Key,Quality_Key,Story,2D Symbol,3D Axonometry,Height (Z Size),Length (A),Width (B),Related Zone Number,Building Materials (All),2D_Symbol_URL,3D_Axonometry_URL,Imported_To_Project
CHA-357,HAU-006,U3 X3 G,3-3 - COLUMNS - CONNECTOR - SINGLE - 2 LINEAR COLUMNS - 4 BOLTS,5,unit,CHASSIS,CHASSIS_CONNECTOR,STANDARD_FIXED,First,,,291,12200,73,U3 X3 G R,,,,
CHA-358,HAU-006,U3 X3 G,3-3 - COLUMNS - CONNECTOR - SINGLE - 2 LINEAR COLUMNS - 4 BOLTS,5,unit,CHASSIS,CHASSIS_CONNECTOR,STANDARD_FIXED,Second,,,291,12200,73,U3 X3 G L,,,,
CHA-359,HAU-006,U3 X3 G,3-3 - COLUMNS - CONNECTOR - SINGLE - 2 LINEAR COLUMNS - 4 BOLTS,3,unit,CHASSIS,CHASSIS_CONNECTOR,STANDARD_FIXED,Second,,,291,12200,73,U3 X3 G R,,,,
CHA-378,HAU-006,U3 X3 G,3-3 - COLUMNS - CONNECTOR - SINGLE - 2 LINEAR COLUMNS - NO HOLES,1,unit,CHASSIS,CHASSIS_CONNECTOR,STANDARD_FIXED,Foundation,,,291,12200,60,U3 X3 G L,,,,
CHA-379,HAU-006,U3 X3 G,3-3 - COLUMNS - CONNECTOR - SINGLE - 2 LINEAR COLUMNS - NO HOLES,1,unit,CHASSIS,CHASSIS_CONNECTOR,STANDARD_FIXED,Foundation,,,291,12200,60,U3 X3 G R,,,,
CHA-380,HAU-006,U3 X3 G,3-3 - COLUMNS - CONNECTOR - SINGLE - 2 LINEAR COLUMNS - NO HOLES,1,unit,CHASSIS,CHASSIS_CONNECTOR,STANDARD_FIXED,Ground,,,291,12200,60,U3 X3 G L,,,,
CHA-381,HAU-006,U3 X3 G,3-3 - COLUMNS - CONNECTOR - SINGLE - 2 LINEAR COLUMNS - NO HOLES,1,unit,CHASSIS,CHASSIS_CONNECTOR,STANDARD_FIXED,Ground,,,291,12200,60,U3 X3 G R,,,,
CHA-382,HAU-006,U3 X3 G,3-3 - COLUMNS - CONNECTOR - SINGLE - 2 LINEAR COLUMNS - NO HOLES,1,unit,CHASSIS,CHASSIS_CONNECTOR,STANDARD_FIXED,First,,,291,12200,60,U3 X3 G L,,,,
CHA-397,HAU-006,U3 X3 G,3-3 - COLUMNS - CONNECTOR - SINGLE - 2 LINEAR COLUMNS - NO HOLES,1,unit,CHASSIS,CHASSIS_CONNECTOR,STANDARD_FIXED,Foundation,,,291,12200,60,U3 X3 G L,,,,
CHA-398,HAU-006,U3 X3 G,3-3 - COLUMNS - CONNECTOR - SINGLE - 2 LINEAR COLUMNS - NO HOLES,1,unit,CHASSIS,CHASSIS_CONNECTOR,STANDARD_FIXED,Foundation,,,291,12200,60,U3 X3 G R,,,,
CHA-399,HAU-006,U3 X3 G,3-3 - COLUMNS - CONNECTOR - SINGLE - 2 LINEAR COLUMNS - NO HOLES,1,unit,CHASSIS,CHASSIS_CONNECTOR,STANDARD_FIXED,Ground,,,291,12200,60,U3 X3 G L,,,,
CHA-400,HAU-006,U3 X3 G,3-3 - COLUMNS - CONNECTOR - SINGLE - 2 LINEAR COLUMNS - NO HOLES,1,unit,CHASSIS,CHASSIS_CONNECTOR,STANDARD_FIXED,Ground,,,291,12200,60,U3 X3 G R,,,,
CHA-401,HAU-006,U3 X3 G,3-3 - COLUMNS - CONNECTOR - SINGLE - 2 LINEAR COLUMNS - NO HOLES,1,unit,CHASSIS,CHASSIS_CONNECTOR,STANDARD_FIXED,First,,,291,12200,60,U3 X3 G L,,,,
CHA-408,HAU-006,U3 X3 G,3-3 - COLUMNS - CONNECTOR - SINGLE - 4 BOLTS,4,unit,CHASSIS,CHASSIS_CONNECTOR,STANDARD_FIXED,Foundation,,,290,120,73,U3 X3 G L,,,,
CHA-409,HAU-006,U3 X3 G,3-3 - COLUMNS - CONNECTOR - SINGLE - 4 BOLTS,7,unit,CHASSIS,CHASSIS_CONNECTOR,STANDARD_FIXED,Foundation,,,290,120,73,U3 X3 G R,,,,
CHA-432,HAU-006,U3 X3 G,3-3 - COLUMNS - FOUNDATION - ALL - 40 x 8 x 2770 mm,1,unit,CHASSIS,CHASSIS_FOUNDATION,STANDARD_FIXED,Foundation,,,2097,12200,2441,U3 X3 G L,,,,
CHA-433,HAU-006,U3 X3 G,3-3 - COLUMNS - FOUNDATION - ALL - 40 x 8 x 2770 mm,1,unit,CHASSIS,CHASSIS_FOUNDATION,STANDARD_FIXED,Foundation,,,2097,12200,2441,U3 X3 G R,,,,
CHA-442,HAU-006,U3 X3 G,3-3 - COLUMNS - FOUNDATION - ALL - 40 x 8 x 2770 mm,1,unit,CHASSIS,CHASSIS_FOUNDATION,STANDARD_FIXED,Foundation,,,2097,12200,2441,U3 X3 G L,,,,
CHA-443,HAU-006,U3 X3 G,3-3 - COLUMNS - FOUNDATION - ALL - 40 x 8 x 2770 mm,1,unit,CHASSIS,CHASSIS_FOUNDATION,STANDARD_FIXED,Foundation,,,2097,12200,2441,U3 X3 G R,,,,
CHA-472,HAU-006,U3 X3 G,3-3 - COLUMNS - MAIN 4 ENDS - 40 x 8 x 2440 mm,1,unit,CHASSIS,CHASSIS_COLUMN,STANDARD_FIXED,Ground,,,2270,12200,2441,U3 X3 G L,,,,
CHA-473,HAU-006,U3 X3 G,3-3 - COLUMNS - MAIN 4 ENDS - 40 x 8 x 2440 mm,1,unit,CHASSIS,CHASSIS_COLUMN,STANDARD_FIXED,Ground,,,2270,12200,2441,U3 X3 G R,,,,
CHA-474,HAU-006,U3 X3 G,3-3 - COLUMNS - MAIN 4 ENDS - 40 x 8 x 2440 mm,1,unit,CHASSIS,CHASSIS_COLUMN,STANDARD_FIXED,Ground,,,2270,12200,2441,U3 X3 G R,,,,
CHA-475,HAU-006,U3 X3 G,3-3 - COLUMNS - MAIN 4 ENDS - 40 x 8 x 2440 mm,1,unit,CHASSIS,CHASSIS_COLUMN,STANDARD_FIXED,First,,,2262,12200,2441,U3 X3 G L,,,,
CHA-476,HAU-006,U3 X3 G,3-3 - COLUMNS - MAIN 4 ENDS - 40 x 8 x 2440 mm,1,unit,CHASSIS,CHASSIS_COLUMN,STANDARD_FIXED,First,,,2264,12200,2441,U3 X3 G R,,,,
CHA-477,HAU-006,U3 X3 G,3-3 - COLUMNS - MAIN 4 ENDS - 40 x 8 x 2440 mm,1,unit,CHASSIS,CHASSIS_COLUMN,STANDARD_FIXED,Second,,,2264,12200,2441,U3 X3 G R,,,,
CHA-50,HAU-006,U3 X3 G,3-3 - CHASSIS - CEILING - NON-BOARDED - 40 x 8 x 9 - Full Grid - Studs,1,unit,CHASSIS,CHASSIS_CEILING,STANDARD_FIXED,Ground,,,302,12200,2441,U3 X3 G L,,,,
CHA-500,HAU-006,U3 X3 G,3-3 - COLUMNS - MAIN 4 ENDS - 40 x 8 x 2440 mm,1,unit,CHASSIS,CHASSIS_COLUMN,STANDARD_FIXED,Ground,,,2270,12200,2441,U3 X3 G L,,,,
CHA-501,HAU-006,U3 X3 G,3-3 - COLUMNS - MAIN 4 ENDS - 40 x 8 x 2440 mm,1,unit,CHASSIS,CHASSIS_COLUMN,STANDARD_FIXED,Ground,,,2270,12200,2441,U3 X3 G R,,,,
CHA-502,HAU-006,U3 X3 G,3-3 - COLUMNS - MAIN 4 ENDS - 40 x 8 x 2440 mm,1,unit,CHASSIS,CHASSIS_COLUMN,STANDARD_FIXED,Ground,,,2270,12200,2441,U3 X3 G R,,,,
CHA-503,HAU-006,U3 X3 G,3-3 - COLUMNS - MAIN 4 ENDS - 40 x 8 x 2440 mm,1,unit,CHASSIS,CHASSIS_COLUMN,STANDARD_FIXED,First,,,2262,12200,2441,U3 X3 G L,,,,
CHA-504,HAU-006,U3 X3 G,3-3 - COLUMNS - MAIN 4 ENDS - 40 x 8 x 2440 mm,1,unit,CHASSIS,CHASSIS_COLUMN,STANDARD_FIXED,First,,,2264,12200,2441,U3 X3 G R,,,,
CHA-505,HAU-006,U3 X3 G,3-3 - COLUMNS - MAIN 4 ENDS - 40 x 8 x 2440 mm,1,unit,CHASSIS,CHASSIS_COLUMN,STANDARD_FIXED,Second,,,2264,12200,2441,U3 X3 G R,,,,
CHA-51,HAU-006,U3 X3 G,3-3 - CHASSIS - CEILING - NON-BOARDED - 40 x 8 x 9 - Full Grid - Studs,1,unit,CHASSIS,CHASSIS_CEILING,STANDARD_FIXED,First,,,302,12199,2441,U3 X3 G L,,,,
CHA-511,HAU-006,U3 X3 G,3-3 - COLUMNS - SINGLE,4,unit,CHASSIS,CHASSIS_COLUMN,STANDARD_FIXED,Ground,,,2268,120,60,U3 X3 G R,,,,
CHA-512,HAU-006,U3 X3 G,3-3 - COLUMNS - SINGLE,4,unit,CHASSIS,CHASSIS_COLUMN,STANDARD_FIXED,First,,,2264,120,60,U3 X3 G R,,,,
CHA-513,HAU-006,U3 X3 G,3-3 - COLUMNS - SINGLE,4,unit,CHASSIS,CHASSIS_COLUMN,STANDARD_FIXED,Second,,,2264,120,60,U3 X3 G R,,,,
CHA-519,HAU-006,U3 X3 G,3-3 - COLUMNS - SINGLE,4,unit,CHASSIS,CHASSIS_COLUMN,STANDARD_FIXED,Ground,,,2268,120,60,U3 X3 G R,,,,
CHA-52,HAU-006,U3 X3 G,3-3 - CHASSIS - CEILING - NON-BOARDED - 40 x 8 x 9 - Full Grid - Studs,1,unit,CHASSIS,CHASSIS_CEILING,STANDARD_FIXED,Second,,,302,12200,2441,U3 X3 G L,,,,
CHA-520,HAU-006,U3 X3 G,3-3 - COLUMNS - SINGLE,4,unit,CHASSIS,CHASSIS_COLUMN,STANDARD_FIXED,First,,,2264,120,60,U3 X3 G R,,,,
CHA-521,HAU-006,U3 X3 G,3-3 - COLUMNS - SINGLE,4,unit,CHASSIS,CHASSIS_COLUMN,STANDARD_FIXED,Second,,,2264,120,60,U3 X3 G R,,,,
CHA-53,HAU-006,U3 X3 G,3-3 - CHASSIS - CEILING - NON-BOARDED - 40 x 8 x 9 - Full Grid - Studs,1,unit,CHASSIS,CHASSIS_CEILING,STANDARD_FIXED,Second,,,312,12200,2441,U3 X3 G R,,,,
CHA-531,HAU-006,U3 X3 G,ROOF CHASSIS 1-in-12 - Double C Beam - Low End for Gutter,1,unit,CHASSIS,CHASSIS_ROOF,STANDARD_FIXED,Roof,,,630,12201,2443,U3 X3 G L,,,,
CHA-532,HAU-006,U3 X3 G,ROOF CHASSIS 1-in-12 - Double C Beam - Low End for Gutter,1,unit,CHASSIS,CHASSIS_ROOF,STANDARD_FIXED,Roof,,,630,12201,2443,U3 X3 G R,,,,
CHA-6,HAU-006,U3 X3 G,1-3 - BEAM - CEILING - Studs,2,unit,CHASSIS,CHASSIS_BEAM,STANDARD_FIXED,Ground,,,302,2680,60,U3 X3 G R,,,,
CHA-67,HAU-006,U3 X3 G,3-3 - CHASSIS - CEILING - NON-BOARDED - 40 x 8 x 9 - Full Grid - Studs,1,unit,CHASSIS,CHASSIS_CEILING,STANDARD_FIXED,Ground,,,302,12200,2441,U3 X3 G L,,,,
CHA-68,HAU-006,U3 X3 G,3-3 - CHASSIS - CEILING - NON-BOARDED - 40 x 8 x 9 - Full Grid - Studs,1,unit,CHASSIS,CHASSIS_CEILING,STANDARD_FIXED,First,,,302,12199,2441,U3 X3 G L,,,,
CHA-69,HAU-006,U3 X3 G,3-3 - CHASSIS - CEILING - NON-BOARDED - 40 x 8 x 9 - Full Grid - Studs,1,unit,CHASSIS,CHASSIS_CEILING,STANDARD_FIXED,Second,,,302,12200,2441,U3 X3 G L,,,,
CHA-7,HAU-006,U3 X3 G,1-3 - BEAM - CEILING - Studs,2,unit,CHASSIS,CHASSIS_BEAM,STANDARD_FIXED,First,,,302,2680,60,U3 X3 G R,,,,
CHA-70,HAU-006,U3 X3 G,3-3 - CHASSIS - CEILING - NON-BOARDED - 40 x 8 x 9 - Full Grid - Studs,1,unit,CHASSIS,CHASSIS_CEILING,STANDARD_FIXED,Second,,,312,12200,2441,U3 X3 G R,,,,
CHA-8,HAU-006,U3 X3 G,1-3 - BEAM - CEILING - Studs,2,unit,CHASSIS,CHASSIS_BEAM,STANDARD_FIXED,Second,,,302,2680,60,U3 X3 G R,,,,
CHA-83,HAU-006,U3 X3 G,3-3 - CHASSIS - CEILING - NON-BOARDED - 40 x 8 x 9 - Two-Thirds Grid - Studs,1,unit,CHASSIS,CHASSIS_CEILING,STANDARD_FIXED,Ground,,,312,12200,2476,U3 X3 G R,,,,
CHA-84,HAU-006,U3 X3 G,3-3 - CHASSIS - CEILING - NON-BOARDED - 40 x 8 x 9 - Two-Thirds Grid - Studs,1,unit,CHASSIS,CHASSIS_CEILING,STANDARD_FIXED,First,,,312,12200,2476,U3 X3 G R,,,,
CHA-89,HAU-006,U3 X3 G,3-3 - CHASSIS - CEILING - NON-BOARDED - 40 x 8 x 9 - Two-Thirds Grid - Studs,1,unit,CHASSIS,CHASSIS_CEILING,STANDARD_FIXED,Ground,,,312,12200,2476,U3 X3 G R,,,,
CHA-90,HAU-006,U3 X3 G,3-3 - CHASSIS - CEILING - NON-BOARDED - 40 x 8 x 9 - Two-Thirds Grid - Studs,1,unit,CHASSIS,CHASSIS_CEILING,STANDARD_FIXED,First,,,312,12200,2476,U3 X3 G R,,,,
DOO-101,HAU-006,U3 X3 G,Pocket Door 27,1,unit,DOORS,POCKET_DOOR,BASIC,First,,,900×2.100,0,2100,U2 X3 L,,,,
DOO-110,HAU-006,U3 X3 G,Sliding Door 26,1,unit,DOORS,SLIDING_DOOR,BASIC,Ground,,,2.096×2.395,0,2395,U2 X2 L,,,,
DOO-111,HAU-006,U3 X3 G,Sliding Door 26,1,unit,DOORS,SLIDING_DOOR,BASIC,Ground,,,2.096×2.395,0,2395,U2 X3 L,,,,
DOO-25,HAU-006,U3 X3 G,Door 26,1,unit,DOORS,INTERIOR_DOOR,BASIC,"Ground, ",,,900×2.100,0,2100,U2 X3 G L,,,,
DOO-26,HAU-006,U3 X3 G,Door 26,1,unit,DOORS,INTERIOR_DOOR,BASIC,"Ground, ",,,935×2.100,0,2100,U3 X2 L,,,,
DOO-27,HAU-006,U3 X3 G,Door 26,1,unit,DOORS,INTERIOR_DOOR,BASIC,"Ground, ",,,900×2.100,12,2112,U3 X3 L,,,,
DOO-28,HAU-006,U3 X3 G,Door 26,1,unit,DOORS,INTERIOR_DOOR,BASIC,First,,,900×2.100,0,2100,U3 X3 G L,,,,
DOO-29,HAU-006,U3 X3 G,Door 26,1,unit,DOORS,INTERIOR_DOOR,BASIC,First,,,900×2.100,0,2100,U2 X2 L,,,,
DOO-30,HAU-006,U3 X3 G,Door 26,2,unit,DOORS,INTERIOR_DOOR,BASIC,First,,,900×2.100,0,2100,U2 X3 L,,,,
DOO-31,HAU-006,U3 X3 G,Door 26,1,unit,DOORS,INTERIOR_DOOR,BASIC,First,,,900×2.100,0,2100,U2 X3 G L,,,,
DOO-32,HAU-006,U3 X3 G,Door 26,1,unit,DOORS,INTERIOR_DOOR,BASIC,Second,,,900×2.100,0,2100,U3 X2 L,,,,
DOO-33,HAU-006,U3 X3 G,Door 26,2,unit,DOORS,INTERIOR_DOOR,BASIC,Second,,,900×2.100,0,2100,U3 X3 L,,,,
DOO-34,HAU-006,U3 X3 G,Door 26,1,unit,DOORS,INTERIOR_DOOR,BASIC,Second,,,900×2.100,0,2100,U3 X3 G L,,,,
DOO-35,HAU-006,U3 X3 G,Door 26,1,unit,DOORS,INTERIOR_DOOR,BASIC,Second,,,900×2.100,0,2100,U2 X2 L,,,,
DOO-36,HAU-006,U3 X3 G,Door 26,1,unit,DOORS,INTERIOR_DOOR,BASIC,Second,,,723×2.100,0,2100,U2 X3 L,,,,
DOO-73,HAU-006,U3 X3 G,Door with 2 Sidelights and Transom 26,1,unit,DOORS,EXTERIOR_DOOR,BASIC,Ground,,,2.136×2.400,129,2529,U3 X3 G L,,,,
DOO-79,HAU-006,U3 X3 G,Garage Double Door 26,1,unit,DOORS,GARAGE_DOOR,BASIC,Ground,,,2.300×2.100,132,2232,U3 X3 G L,,,,
DOO-88,HAU-006,U3 X3 G,Pocket Door 26,1,unit,DOORS,POCKET_DOOR,BASIC,First,,,900×2.100,0,2100,U3 X3 G L,,,,
DOO-89,HAU-006,U3 X3 G,Pocket Door 26,1,unit,DOORS,POCKET_DOOR,BASIC,Second,,,900×2.100,0,2100,U3 X3 G L,,,,
DOO-90,HAU-006,U3 X3 G,Pocket Door 26,1,unit,DOORS,POCKET_DOOR,BASIC,Second,,,900×2.100,0,2100,U3 X3 L,,,,
FIN-36,HAU-006,U3 X3 G,Triple Window 26,1,unit,ENVELOPE,BLINDS_SHADES,BASIC,Ground,,,2.057×1.341,1698,357,U2 X3 L,,,,
FIN-37,HAU-006,U3 X3 G,Window 26,1,unit,ENVELOPE,BLINDS_SHADES,BASIC,"First, ",,,1.829×1.877,652,2529,U2 X3 G L,,,,
FIN-38,HAU-006,U3 X3 G,Window 26,1,unit,ENVELOPE,BLINDS_SHADES,BASIC,"First, ",,,1.823×1.872,676,2548,U3 X3 L,,,,
FIN-39,HAU-006,U3 X3 G,Window 26,1,unit,ENVELOPE,BLINDS_SHADES,BASIC,"First, ",,,904×1.356,1190,2546,U3 X3 G L,,,,
FIN-40,HAU-006,U3 X3 G,Window 26,1,unit,ENVELOPE,BLINDS_SHADES,BASIC,"First, ",,,486×1.308,1221,2529,U2 X2 L,,,,
FIN-41,HAU-006,U3 X3 G,Window 26,1,unit,ENVELOPE,BLINDS_SHADES,BASIC,Second,,,1.796×1.855,655,2510,U2 X3 L,,,,
FIN-42,HAU-006,U3 X3 G,Window 26,1,unit,ENVELOPE,BLINDS_SHADES,BASIC,Second,,,904×1.356,1190,2546,U2 X3 G L,,,,
FIN-43,HAU-006,U3 X3 G,Window 26,1,unit,ENVELOPE,BLINDS_SHADES,BASIC,Second,,,904×1.356,1190,2546,U3 X3 G L,,,,
FIN-44,HAU-006,U3 X3 G,Window 26,1,unit,ENVELOPE,BLINDS_SHADES,BASIC,Second,,,499×1.356,1190,2546,U2 X2 L,,,,
MEP-36,HAU-006,U3 X3 G,Triple Window 26,1,unit,MEP,LIGHTING,BASIC,Ground,,,2.057×1.341,1698,357,U2 X3 L,,,,
MEP-37,HAU-006,U3 X3 G,Window 26,1,unit,MEP,LIGHTING,BASIC,"First, ",,,1.829×1.877,652,2529,U2 X3 G L,,,,
MEP-38,HAU-006,U3 X3 G,Window 26,1,unit,MEP,LIGHTING,BASIC,"First, ",,,1.823×1.872,676,2548,U3 X3 L,,,,
MEP-39,HAU-006,U3 X3 G,Window 26,1,unit,MEP,LIGHTING,BASIC,"First, ",,,904×1.356,1190,2546,U3 X3 G L,,,,
MEP-40,HAU-006,U3 X3 G,Window 26,1,unit,MEP,LIGHTING,BASIC,"First, ",,,486×1.308,1221,2529,U2 X2 L,,,,
MEP-41,HAU-006,U3 X3 G,Window 26,1,unit,MEP,LIGHTING,BASIC,Second,,,1.796×1.855,655,2510,U2 X3 L,,,,
MEP-42,HAU-006,U3 X3 G,Window 26,1,unit,MEP,LIGHTING,BASIC,Second,,,904×1.356,1190,2546,U2 X3 G L,,,,
MEP-43,HAU-006,U3 X3 G,Window 26,1,unit,MEP,LIGHTING,BASIC,Second,,,904×1.356,1190,2546,U3 X3 G L,,,,
MEP-44,HAU-006,U3 X3 G,Window 26,1,unit,MEP,LIGHTING,BASIC,Second,,,499×1.356,1190,2546,U2 X2 L,,,,
SIP-19,HAU-006,U3 X3 G,4.76 SLANTED END SIP MGO 155 x 1075 x 572 mm - Left End,1,unit,SIP_PANELS,SLANTED_ROOF_PANEL,STANDARD_FIXED,Roof,,,435,1075,156,U3 X3 G L,,,,
SIP-20,HAU-006,U3 X3 G,4.76 SLANTED END SIP MGO 155 x 1075 x 572 mm - Left End,1,unit,SIP_PANELS,SLANTED_ROOF_PANEL,STANDARD_FIXED,Roof,,,435,1075,156,U3 X3 G R,,,,
SIP-210,HAU-006,U3 X3 G,PORTAL SIP MGO 155 x 1220 x 2750 mm - Left End - for Column - Lip,1,unit,SIP_PANELS,PORTAL_PANEL,STANDARD_FIXED,Ground,,,2883,1220,156,U3 X3 G R,,,,
SIP-223,HAU-006,U3 X3 G,PORTAL SIP MGO 155 x 1220 x 2750 mm - Right End - for Column - Lip,1,unit,SIP_PANELS,PORTAL_PANEL,STANDARD_FIXED,Ground,,,2883,1268,157,U3 X3 G R,,,,
SIP-41,HAU-006,U3 X3 G,4.76 SLANTED END SIP MGO 155 x 1075 x 572 mm - Right End,1,unit,SIP_PANELS,SLANTED_ROOF_PANEL,STANDARD_FIXED,Roof,,,435,1128,155,U3 X3 G L,,,,
SIP-42,HAU-006,U3 X3 G,4.76 SLANTED END SIP MGO 155 x 1075 x 572 mm - Right End,1,unit,SIP_PANELS,SLANTED_ROOF_PANEL,STANDARD_FIXED,Roof,,,435,1128,155,U3 X3 G R,,,,
SIP-503,HAU-006,U3 X3 G,WALL SIP MGO 155 x 1220 x 2750 mm - Left Corner - Lip,1,unit,SIP_PANELS,WALL_PANEL,STANDARD_FIXED,Ground,,,2890,1220,160,U3 X3 G L,,,,
SIP-504,HAU-006,U3 X3 G,WALL SIP MGO 155 x 1220 x 2750 mm - Left Corner - Lip,1,unit,SIP_PANELS,WALL_PANEL,STANDARD_FIXED,Ground,,,2890,1220,160,U3 X3 G R,,,,
SIP-505,HAU-006,U3 X3 G,WALL SIP MGO 155 x 1220 x 2750 mm - Left Corner - Lip,1,unit,SIP_PANELS,WALL_PANEL,STANDARD_FIXED,First,,,2890,1220,160,U3 X3 G L,,,,
SIP-506,HAU-006,U3 X3 G,WALL SIP MGO 155 x 1220 x 2750 mm - Left Corner - Lip,1,unit,SIP_PANELS,WALL_PANEL,STANDARD_FIXED,First,,,2890,1220,160,U3 X3 G R,,,,
SIP-507,HAU-006,U3 X3 G,WALL SIP MGO 155 x 1220 x 2750 mm - Left Corner - Lip,1,unit,SIP_PANELS,WALL_PANEL,STANDARD_FIXED,Second,,,2890,1220,160,U3 X3 G L,,,,
SIP-508,HAU-006,U3 X3 G,WALL SIP MGO 155 x 1220 x 2750 mm - Left Corner - Lip,1,unit,SIP_PANELS,WALL_PANEL,STANDARD_FIXED,Second,,,2890,1220,160,U3 X3 G R,,,,
SIP-522,HAU-006,U3 X3 G,WALL SIP MGO 155 x 1220 x 2750 mm - Left End - Lip,1,unit,SIP_PANELS,WALL_PANEL,STANDARD_FIXED,First,,,2890,1220,157,U3 X3 G L,,,,
SIP-523,HAU-006,U3 X3 G,WALL SIP MGO 155 x 1220 x 2750 mm - Left End - Lip,1,unit,SIP_PANELS,WALL_PANEL,STANDARD_FIXED,Second,,,2890,1220,157,U3 X3 G L,,,,
SIP-554,HAU-006,U3 X3 G,WALL SIP MGO 155 x 1220 x 2750 mm - Middle - Lip,8,unit,SIP_PANELS,WALL_PANEL,STANDARD_FIXED,Ground,,,2890,1270,156,U3 X3 G L,,,,
SIP-555,HAU-006,U3 X3 G,WALL SIP MGO 155 x 1220 x 2750 mm - Middle - Lip,9,unit,SIP_PANELS,WALL_PANEL,STANDARD_FIXED,Ground,,,2890,1270,156,U3 X3 G R,,,,
SIP-556,HAU-006,U3 X3 G,WALL SIP MGO 155 x 1220 x 2750 mm - Middle - Lip,8,unit,SIP_PANELS,WALL_PANEL,STANDARD_FIXED,First,,,2890,1270,156,U3 X3 G L,,,,
SIP-557,HAU-006,U3 X3 G,WALL SIP MGO 155 x 1220 x 2750 mm - Middle - Lip,8,unit,SIP_PANELS,WALL_PANEL,STANDARD_FIXED,First,,,2890,1270,156,U3 X3 G R,,,,
SIP-558,HAU-006,U3 X3 G,WALL SIP MGO 155 x 1220 x 2750 mm - Middle - Lip,8,unit,SIP_PANELS,WALL_PANEL,STANDARD_FIXED,Second,,,2890,1270,156,U3 X3 G L,,,,
SIP-559,HAU-006,U3 X3 G,WALL SIP MGO 155 x 1220 x 2750 mm - Middle - Lip,8,unit,SIP_PANELS,WALL_PANEL,STANDARD_FIXED,Second,,,2890,1270,156,U3 X3 G R,,,,
SIP-586,HAU-006,U3 X3 G,WALL SIP MGO 155 x 1220 x 2750 mm - Right Corner - Lip,1,unit,SIP_PANELS,WALL_PANEL,STANDARD_FIXED,Ground,,,2890,1267,157,U3 X3 G L,,,,
SIP-587,HAU-006,U3 X3 G,WALL SIP MGO 155 x 1220 x 2750 mm - Right Corner - Lip,1,unit,SIP_PANELS,WALL_PANEL,STANDARD_FIXED,Ground,,,2890,1267,157,U3 X3 G R,,,,
SIP-588,HAU-006,U3 X3 G,WALL SIP MGO 155 x 1220 x 2750 mm - Right Corner - Lip,1,unit,SIP_PANELS,WALL_PANEL,STANDARD_FIXED,First,,,2890,1267,157,U3 X3 G L,,,,
SIP-589,HAU-006,U3 X3 G,WALL SIP MGO 155 x 1220 x 2750 mm - Right Corner - Lip,1,unit,SIP_PANELS,WALL_PANEL,STANDARD_FIXED,First,,,2890,1267,157,U3 X3 G R,,,,
SIP-590,HAU-006,U3 X3 G,WALL SIP MGO 155 x 1220 x 2750 mm - Right Corner - Lip,1,unit,SIP_PANELS,WALL_PANEL,STANDARD_FIXED,Second,,,2890,1267,157,U3 X3 G L,,,,
SIP-591,HAU-006,U3 X3 G,WALL SIP MGO 155 x 1220 x 2750 mm - Right Corner - Lip,1,unit,SIP_PANELS,WALL_PANEL,STANDARD_FIXED,Second,,,2890,1267,157,U3 X3 G R,,,,
SIP-617,HAU-006,U3 X3 G,WALL SIP MGO 155 x 305 x 2750 mm - Left End - Lip,1,unit,SIP_PANELS,WALL_PANEL,STANDARD_FIXED,Ground,,,2882,305,155,U3 X3 G R,,,,
SIP-618,HAU-006,U3 X3 G,WALL SIP MGO 155 x 305 x 2750 mm - Left End - Lip,1,unit,SIP_PANELS,WALL_PANEL,STANDARD_FIXED,First,,,2882,305,155,U3 X3 G R,,,,
SIP-619,HAU-006,U3 X3 G,WALL SIP MGO 155 x 305 x 2750 mm - Left End - Lip,2,unit,SIP_PANELS,WALL_PANEL,STANDARD_FIXED,Second,,,2882,305,155,U3 X3 G R,,,,
SIP-63,HAU-006,U3 X3 G,4.76 SLANTED END SIP MGO 155 x 1220 x 572 mm - Middle,8,unit,SIP_PANELS,SLANTED_ROOF_PANEL,STANDARD_FIXED,Roof,,,435,1272,156,U3 X3 G L,,,,
SIP-632,HAU-006,U3 X3 G,WALL SIP MGO 155 x 305 x 2750 mm - Right End - Lip,1,unit,SIP_PANELS,WALL_PANEL,STANDARD_FIXED,Ground,,,2883,355,155,U3 X3 G R,,,,
SIP-633,HAU-006,U3 X3 G,WALL SIP MGO 155 x 305 x 2750 mm - Right End - Lip,1,unit,SIP_PANELS,WALL_PANEL,STANDARD_FIXED,First,,,2883,355,155,U3 X3 G R,,,,
SIP-634,HAU-006,U3 X3 G,WALL SIP MGO 155 x 305 x 2750 mm - Right End - Lip,1,unit,SIP_PANELS,WALL_PANEL,STANDARD_FIXED,Second,,,2883,355,155,U3 X3 G R,,,,
SIP-64,HAU-006,U3 X3 G,4.76 SLANTED END SIP MGO 155 x 1220 x 572 mm - Middle,8,unit,SIP_PANELS,SLANTED_ROOF_PANEL,STANDARD_FIXED,Roof,,,435,1272,156,U3 X3 G R,,,,
SIP-655,HAU-006,U3 X3 G,WALL SIP MGO 155 x 610 x 2750 mm - Middle - Lip,1,unit,SIP_PANELS,WALL_PANEL,STANDARD_FIXED,Ground,,,2853,656,155,U3 X3 G R,,,,
